Position,Const,Created,Modified,Description,Title,URL,Title Type,IMDb Rating,Runtime (mins),Year,Genres,Num Votes,Release Date,Directors
1,tt0108052,2017-09-01,2017-09-01,,Schindler's List,https://www.imdb.com/title/tt0108052/,movie,8.9,195,1993,"Biography, Drama, History",1163392,1993-11-30,Steven Spielberg
2,tt4666726,2017-09-01,2017-09-01,,Christine,https://www.imdb.com/title/tt4666726/,movie,6.9,119,2016,"Biography, Drama",12531,2016-01-23,Antonio Campos
3,tt3316960,2017-09-01,2017-09-01,,Still Alice,https://www.imdb.com/title/tt3316960/,movie,7.5,101,2014,Drama,122790,2014-09-08,"Richard Glatzer, Wash Westmoreland"
4,tt0120689,2017-09-01,2017-09-01,,The Green Mile,https://www.imdb.com/title/tt0120689/,movie,8.6,189,1999,"Crime, Drama, Fantasy, Mystery",1091017,1999-12-06,Frank Darabont
5,tt0314412,2017-09-01,2017-09-01,,My Life Without Me,https://www.imdb.com/title/tt0314412/,movie,7.5,106,2003,"Drama, Romance",23685,2003-02-10,Isabel Coixet
6,tt0107322,2018-02-21,2018-02-21,,King of the Hill,https://www.imdb.com/title/tt0107322/,movie,7.4,103,1993,"Drama, History",7238,1993-05-19,Steven Soderbergh
7,tt0380510,2017-09-01,2017-09-01,,The Lovely Bones,https://www.imdb.com/title/tt0380510/,movie,6.7,135,2009,"Drama, Fantasy, Thriller",152471,2009-11-24,Peter Jackson
8,tt0086312,2017-09-01,2017-09-01,,Silkwood,https://www.imdb.com/title/tt0086312/,movie,7.2,131,1983,"Biography, Drama, History, Thriller",17591,1983-12-12,Mike Nichols
9,tt0102492,2017-09-01,2017-09-01,,My Girl,https://www.imdb.com/title/tt0102492/,movie,6.9,102,1991,"Comedy, Drama, Family, Romance",69304,1991-11-27,Howard Zieff
10,tt0119349,2017-09-01,2017-09-01,,The Ice Storm,https://www.imdb.com/title/tt0119349/,movie,7.4,112,1997,Drama,52265,1997-05-12,Ang Lee
11,tt0089560,2017-09-01,2017-09-01,,Mask,https://www.imdb.com/title/tt0089560/,movie,7.2,120,1985,"Biography, Drama",25083,1985-03-08,Peter Bogdanovich
12,tt0090896,2019-12-11,2019-12-11,,Daemon,https://www.imdb.com/title/tt0090896/,tvMovie,5.3,65,1985,"Family, Horror, Mystery",35,1986-12-22,Colin Finbow
13,tt0099487,2017-09-01,2017-09-01,,Edward Scissorhands,https://www.imdb.com/title/tt0099487/,movie,7.9,105,1990,"Drama, Fantasy, Romance",432189,1990-12-06,Tim Burton
14,tt0086429,2017-09-01,2017-09-01,,Testament,https://www.imdb.com/title/tt0086429/,movie,6.9,90,1983,Drama,5539,1983-11-04,Lynne Littman
15,tt0450385,2017-09-01,2017-09-01,,1408,https://www.imdb.com/title/tt0450385/,movie,6.8,104,2007,"Fantasy, Horror, Mystery",249680,2007-06-12,Mikael Håfström
16,tt0117913,2017-09-01,2017-09-01,,A Time to Kill,https://www.imdb.com/title/tt0117913/,movie,7.5,149,1996,"Crime, Drama, Thriller",125634,1996-07-24,Joel Schumacher
17,tt1932767,2017-09-01,2017-09-01,,What Maisie Knew,https://www.imdb.com/title/tt1932767/,movie,7.4,99,2012,Drama,26226,2012-09-07,"Scott McGehee, David Siegel"
18,tt0469641,2017-09-01,2017-09-01,,World Trade Center,https://www.imdb.com/title/tt0469641/,movie,5.9,129,2006,"Drama, History, Thriller",76097,2006-08-09,Oliver Stone
19,tt0914798,2017-09-01,2017-09-01,,The Boy in the Striped Pyjamas,https://www.imdb.com/title/tt0914798/,movie,7.8,94,2008,"Drama, War",182643,2008-08-28,Mark Herman
20,tt0180093,2017-09-01,2017-09-01,,Requiem for a Dream,https://www.imdb.com/title/tt0180093/,movie,8.3,102,2000,Drama,737536,2000-05-14,Darren Aronofsky
21,tt0107178,2018-02-14,2018-02-14,,I Can Make You Love Me,https://www.imdb.com/title/tt0107178/,tvMovie,6.5,92,1993,"Crime, Drama, History, Horror, Thriller",939,1993-02-09,Michael Switzer
22,tt1684226,2017-09-01,2017-09-01,,The Normal Heart,https://www.imdb.com/title/tt1684226/,tvMovie,7.9,132,2014,"Drama, History, Romance",32475,2014-05-25,Ryan Murphy
23,tt0223897,2017-09-01,2017-09-01,,Pay It Forward,https://www.imdb.com/title/tt0223897/,movie,7.2,123,2000,Drama,110207,2000-10-12,Mimi Leder
24,tt1013753,2017-09-01,2017-09-01,,Milk,https://www.imdb.com/title/tt1013753/,movie,7.5,128,2008,"Biography, Drama",160848,2008-10-28,Gus Van Sant
25,tt0098061,2017-09-01,2017-09-01,,Paperhouse,https://www.imdb.com/title/tt0098061/,movie,6.7,92,1988,"Drama, Fantasy",5260,1988-09-10,Bernard Rose
26,tt0120586,2017-09-01,2017-09-01,,American History X,https://www.imdb.com/title/tt0120586/,movie,8.5,119,1998,Drama,1000601,1998-10-30,Tony Kaye
27,tt4975722,2017-09-01,2017-09-01,,Moonlight,https://www.imdb.com/title/tt4975722/,movie,7.4,111,2016,Drama,255140,2016-09-02,Barry Jenkins
28,tt0107818,2017-09-01,2017-09-01,,Philadelphia,https://www.imdb.com/title/tt0107818/,movie,7.7,125,1993,Drama,216175,1993-12-14,Jonathan Demme
29,tt3416532,2017-09-01,2017-09-01,,A Monster Calls,https://www.imdb.com/title/tt3416532/,movie,7.5,108,2016,"Adventure, Drama, Family, Fantasy",77094,2016-09-09,J.A. Bayona
30,tt0265459,2017-09-01,2017-09-01,,One Hour Photo,https://www.imdb.com/title/tt0265459/,movie,6.8,96,2002,"Drama, Thriller",111379,2002-01-13,Mark Romanek
31,tt2582846,2017-09-01,2017-09-01,,The Fault in Our Stars,https://www.imdb.com/title/tt2582846/,movie,7.7,126,2014,"Drama, Romance",331704,2014-05-16,Josh Boone
32,tt0457419,2017-09-01,2017-09-01,,Mr. Magorium's Wonder Emporium,https://www.imdb.com/title/tt0457419/,movie,6.2,93,2007,"Comedy, Family, Fantasy",41618,2007-11-15,Zach Helm
33,tt1650062,2017-09-01,2017-09-01,,Super 8,https://www.imdb.com/title/tt1650062/,movie,7.0,112,2011,"Mystery, Sci-Fi, Thriller",330989,2011-06-09,J.J. Abrams
34,tt0435670,2017-09-01,2017-09-01,,The Invisible,https://www.imdb.com/title/tt0435670/,movie,6.2,102,2007,"Crime, Drama, Fantasy, Mystery, Thriller",34256,2007-04-08,David S. Goyer
35,tt1498569,2017-09-01,2017-09-01,,Restless,https://www.imdb.com/title/tt1498569/,movie,6.8,91,2011,"Drama, Romance",17133,2011-04-06,Gus Van Sant
36,tt0398808,2017-09-01,2017-09-01,,Bridge to Terabithia,https://www.imdb.com/title/tt0398808/,movie,7.1,96,2007,"Drama, Family, Fantasy",138248,2007-02-15,Gabor Csupo
37,tt0092005,2017-09-01,2017-09-01,,Stand by Me,https://www.imdb.com/title/tt0092005/,movie,8.1,89,1986,"Adventure, Drama",349771,1986-08-08,Rob Reiner
38,tt0112757,2017-09-01,2017-09-01,,The Cure,https://www.imdb.com/title/tt0112757/,movie,7.7,97,1995,Drama,8952,1995-04-18,Peter Horton
39,tt0109830,2017-09-01,2017-09-01,,Forrest Gump,https://www.imdb.com/title/tt0109830/,movie,8.8,142,1994,"Drama, Romance",1724803,1994-06-23,Robert Zemeckis
40,tt0361127,2017-09-01,2017-09-01,,The Woodsman,https://www.imdb.com/title/tt0361127/,movie,7.2,87,2004,Drama,31264,2004-01-19,Nicole Kassell
41,tt0454921,2017-09-01,2017-09-01,,The Pursuit of Happyness,https://www.imdb.com/title/tt0454921/,movie,8.0,117,2006,"Biography, Drama",429271,2006-12-15,Gabriele Muccino
42,tt0080678,2017-09-01,2017-09-01,,The Elephant Man,https://www.imdb.com/title/tt0080678/,movie,8.1,124,1980,"Biography, Drama",210715,1980-10-02,David Lynch
43,tt0338013,2017-09-01,2017-09-01,,Eternal Sunshine of the Spotless Mind,https://www.imdb.com/title/tt0338013/,movie,8.3,108,2004,"Drama, Romance, Sci-Fi",874435,2004-03-09,Michel Gondry
44,tt0477302,2017-09-01,2017-09-01,,Extremely Loud & Incredibly Close,https://www.imdb.com/title/tt0477302/,movie,6.9,129,2011,"Adventure, Drama, Mystery",95738,2011-12-15,Stephen Daldry
45,tt0814314,2017-09-01,2017-09-01,,Seven Pounds,https://www.imdb.com/title/tt0814314/,movie,7.6,123,2008,Drama,279556,2008-12-19,Gabriele Muccino
46,tt3663020,2017-09-01,2017-09-01,,So B. It,https://www.imdb.com/title/tt3663020/,movie,6.6,98,2016,Drama,443,2016-06-07,Stephen Gyllenhaal
47,tt1525898,2017-09-01,2017-09-01,,The Space Between,https://www.imdb.com/title/tt1525898/,movie,6.6,90,2010,Drama,622,2010-04-23,Travis Fine
48,tt0319061,2017-09-01,2017-09-01,,Big Fish,https://www.imdb.com/title/tt0319061/,movie,8.0,125,2003,"Adventure, Drama, Fantasy, Romance",403733,2003-12-04,Tim Burton
49,tt0257360,2017-09-01,2017-09-01,,About Schmidt,https://www.imdb.com/title/tt0257360/,movie,7.1,125,2002,"Comedy, Drama",120204,2002-05-22,Alexander Payne
50,tt0329030,2017-09-01,2017-09-01,,The Dust Factory,https://www.imdb.com/title/tt0329030/,movie,6.0,99,2004,"Drama, Family, Fantasy",1489,2004-10-15,Eric Small
51,tt0074459,2017-09-01,2017-09-01,,Echoes of a Summer,https://www.imdb.com/title/tt0074459/,movie,6.6,99,1976,Drama,366,1976-02-06,Don Taylor
52,tt3369806,2017-09-01,2017-09-01,,Max,https://www.imdb.com/title/tt3369806/,movie,6.7,111,2015,"Adventure, Drama, Family, War",25054,2015-06-25,Boaz Yakin
53,tt0929632,2017-09-01,2017-09-01,,Precious,https://www.imdb.com/title/tt0929632/,movie,7.3,110,2009,Drama,103172,2009-01-16,Lee Daniels
54,tt4034228,2017-09-01,2017-09-01,,Manchester by the Sea,https://www.imdb.com/title/tt4034228/,movie,7.8,137,2016,Drama,233052,2016-01-23,Kenneth Lonergan
55,tt1078588,2017-09-01,2017-09-01,,My Sister's Keeper,https://www.imdb.com/title/tt1078588/,movie,7.4,109,2009,"Drama, Family",87482,2009-06-26,Nick Cassavetes
56,tt1334260,2017-09-01,2017-09-01,,Never Let Me Go,https://www.imdb.com/title/tt1334260/,movie,7.1,103,2010,"Drama, Romance, Sci-Fi",134174,2010-09-03,Mark Romanek
57,tt0449487,2017-09-01,2017-09-01,,Passengers,https://www.imdb.com/title/tt0449487/,movie,5.9,93,2008,"Drama, Fantasy, Horror, Mystery, Romance, Thriller",33299,2008-09-26,Rodrigo García
58,tt0087553,2017-09-01,2017-09-01,,The Killing Fields,https://www.imdb.com/title/tt0087553/,movie,7.8,141,1984,"Biography, Drama, History, War",49666,1984-11-02,Roland Joffé
59,tt0171804,2017-09-01,2017-09-01,,Boys Don't Cry,https://www.imdb.com/title/tt0171804/,movie,7.5,118,1999,"Biography, Crime, Drama, Romance",90007,1999-09-02,Kimberly Peirce
60,tt0086617,2017-11-03,2017-11-03,,The Year of Living Dangerously,https://www.imdb.com/title/tt0086617/,movie,7.1,115,1982,"Drama, Romance, War",18693,1982-12-17,Peter Weir
61,tt0073486,2017-11-03,2017-11-03,,One Flew Over the Cuckoo's Nest,https://www.imdb.com/title/tt0073486/,movie,8.7,133,1975,Drama,878184,1975-11-19,Milos Forman
62,tt0065452,2017-11-03,2017-11-03,,Bartleby,https://www.imdb.com/title/tt0065452/,movie,6.4,78,1970,Drama,214,1970-11-18,Anthony Friedman
63,tt0096321,2017-11-03,2017-11-03,,Twister,https://www.imdb.com/title/tt0096321/,movie,5.2,93,1989,"Comedy, Drama",1867,1989-04-15,Michael Almereyda
64,tt0129290,2017-11-03,2017-11-03,,Patch Adams,https://www.imdb.com/title/tt0129290/,movie,6.8,115,1998,"Biography, Comedy, Drama, Romance",100220,1998-10-21,Tom Shadyac
65,tt0790636,2017-11-03,2017-11-03,,Dallas Buyers Club,https://www.imdb.com/title/tt0790636/,movie,8.0,117,2013,"Biography, Drama",423511,2013-09-07,Jean-Marc Vallée
66,tt1403981,2018-01-06,2018-01-06,,Remember Me,https://www.imdb.com/title/tt1403981/,movie,7.1,113,2010,"Drama, Romance",133859,2010-03-01,Allen Coulter
67,tt0884328,2018-01-06,2018-01-06,,The Mist,https://www.imdb.com/title/tt0884328/,movie,7.1,126,2007,"Horror, Sci-Fi",272449,2007-11-12,Frank Darabont
68,tt1034325,2018-01-06,2018-01-06,,Phoebe in Wonderland,https://www.imdb.com/title/tt1034325/,movie,7.1,96,2008,Drama,7408,2008-01-20,Daniel Barnz
69,tt0098084,2018-01-06,2018-01-06,,Pet Sematary,https://www.imdb.com/title/tt0098084/,movie,6.6,103,1989,"Horror, Thriller",90774,1989-04-21,Mary Lambert
70,tt3874076,2018-07-20,2018-07-20,,The Rainbow Kid,https://www.imdb.com/title/tt3874076/,movie,7.8,93,2015,"Adventure, Drama",32,2015-09-12,Kire Paputts
71,tt0246430,2018-01-06,2018-01-06,,Anne Frank: The Whole Story,https://www.imdb.com/title/tt0246430/,tvMiniSeries,8.0,180,2001,"Biography, Drama, War",4682,2001-05-20,
72,tt0261983,2018-01-06,2018-01-06,,Session 9,https://www.imdb.com/title/tt0261983/,movie,6.4,100,2001,"Horror, Mystery",51289,2001-07-31,Brad Anderson
73,tt4572514,2018-01-06,2018-01-06,,Patriots Day,https://www.imdb.com/title/tt4572514/,movie,7.4,133,2016,"Action, Crime, Drama, History, Thriller",83454,2016-11-17,Peter Berg
74,tt0077889,2018-01-06,2018-01-06,,Magic,https://www.imdb.com/title/tt0077889/,movie,6.8,107,1978,"Drama, Horror",8635,1978-11-08,Richard Attenborough
75,tt0172493,2018-01-06,2018-01-06,,"Girl, Interrupted",https://www.imdb.com/title/tt0172493/,movie,7.3,127,1999,"Biography, Drama",157545,1999-12-08,James Mangold
76,tt0277027,2018-01-06,2018-01-06,,I Am Sam,https://www.imdb.com/title/tt0277027/,movie,7.7,132,2001,Drama,139926,2001-12-03,Jessie Nelson
77,tt0293664,2018-01-06,2018-01-06,,Treed Murray,https://www.imdb.com/title/tt0293664/,movie,7.3,90,2001,"Drama, Thriller",1461,2001-09-13,William Phillips
78,tt0120889,2018-01-06,2018-01-06,,What Dreams May Come,https://www.imdb.com/title/tt0120889/,movie,7.1,113,1998,"Drama, Fantasy, Romance",99675,1998-09-28,Vincent Ward
79,tt0182789,2018-01-06,2018-01-06,,Bicentennial Man,https://www.imdb.com/title/tt0182789/,movie,6.9,132,1999,"Comedy, Drama, Sci-Fi",106958,1999-12-13,Chris Columbus
80,tt0075704,2018-01-06,2018-01-06,,Audrey Rose,https://www.imdb.com/title/tt0075704/,movie,5.8,113,1977,"Drama, Fantasy, Horror, Thriller",5242,1977-03-21,Robert Wise
81,tt0078950,2018-01-06,2018-01-06,,The Champ,https://www.imdb.com/title/tt0078950/,movie,6.9,121,1979,"Drama, Sport",7554,1979-03-20,Franco Zeffirelli
